	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Unnamed: 43
CrLiOPSc																											0.010319917440660475	
CClDyHLiNSi																				0.009856100926473488								
ErFSrYb						0.10591817820733483																0.017355085039916694			0.06795456751771672			
OsPSm								0.013424620754463686																				
FeLiNdORh															0.03197271661515507													
DyFeZr			0.0343092406221409		0.023914863087408825																							
AlBaEuSi								0.013424620754463686		0.012631047113805733		0.011603620329542819										0.03471017007983339						
FKNaY																											0.010319917440660475	
BaKOTbW																								0.009475080538184574				
ClLaSn							0.011602274045712959																					
FeHSmTbY																									0.038831181438695274			
AgCePd						0.026479544551833708																						
CGdHNNaOSeW																								0.02842524161455372				
BEuGdMoO																									0.04853897679836909			
AlErOSr																	0.013137151865475564									0.010399334442595673		
AlBaEuMgMnOSiTb																0.02180787264202377												
BaOY																									0.009707795359673818			
AlCaCrOSiY																									0.058246772158042914			
CCeGeKN																						0.008677542519958347						
CdErGeMn																							0.00941265060240964					
CaCdCeSb																											0.010319917440660475	
BiMnSm													0.011753643629525152															
CdCoGePr																							0.00941265060240964					
CFFeHOYb																				0.019712201852946976								
CuOTb					0.011957431543704412											0.010903936321011885												
DyNi		0.012062726176115802								0.012631047113805733									0.02185792349726776		0.00954653937947494		0.01882530120481928					
BaEuGdKOTbW																								0.07580064430547659				
BOTb																				0.009856100926473488				0.009475080538184574	0.06795456751771672			
DyMnNbO								0.013424620754463686																				
CCoCuHHoNO																											0.010319917440660475	
ErFeOSb																				0.009856100926473488								
CeCuMoO																									0.009707795359673818			
ErHoPdSb				0.01112470797641562																								
CdCuEr									0.011456065986940085	0.012631047113805733				0.011305822498586773								0.008677542519958347						
EuGaMgOSi															0.010657572205051688													
CaEuNbO												0.011603620329542819						0.011547344110854504		0.10841711019120837								
CLuNSc													0.04701457451810061															
GeLiMnSm				0.01112470797641562																								
CHKNNaOSm																	0.02627430373095113											
BCErNaNbOSiTe																			0.01092896174863388									
NiPbY					0.04782972617481765		0.011602274045712959			0.025262094227611467									0.01092896174863388									
BiCeFeNaOTi																0.06542361792607132												
NdOYZr										0.025262094227611467					0.05328786102525845			0.13856812933025403		0.05913660555884093	0.02863961813842482			0.009475080538184574			0.061919504643962855	
DyMnNaOW														0.011305822498586773														
NdNiOSrTl					0.011957431543704412																							
CClFHKNOPr																							0.00941265060240964					
CuOTm					0.011957431543704412																							
HLaNNpO										0.012631047113805733																		
BaFeMnOPr																										0.03119800332778702		
CLuNSi																								0.009475080538184574				
BOTm									0.011456065986940085													0.008677542519958347		0.009475080538184574	0.04853897679836909			
FOTmY																		0.023094688221709007					0.00941265060240964					
CoHNdSi															0.010657572205051688													
ErFeOSm																											0.030959752321981428	
AgAlCeTa														0.011305822498586773														
CeNbNiS									0.02291213197388017																			
NdSSb																0.010903936321011885				0.009856100926473488								
BaCoGdLaOSr				0.08899766381132496						0.012631047113805733																		
GaHoMnO																							0.047063253012048195					
ErFeOSr											0.03602305475504323										0.00954653937947494							
CoFeNbPrTi														0.011305822498586773														
EuOSiZn										0.012631047113805733				0.011305822498586773														
CFNOPrS																0.010903936321011885												
BaEuKNbO																	0.013137151865475564											
InNiPrY											0.024015369836695485																	
ClLaMnO																											0.010319917440660475	
BCClHLiNOSiYb									0.03436819796082025																			
CDyGeHNOSe																	0.02627430373095113											
CoErMoSi										0.037893141341417205																		
NdSSi													0.011753643629525152															
LaMnOSnSr										0.05052418845522293	0.04803073967339097																	
BaCoLaOPrSr										0.012631047113805733																		
GeNiSSm																				0.009856100926473488		0.008677542519958347						
AlBaEuFOPbSi																				0.04928050463236743								
BScZr										0.012631047113805733											0.07637231503579953							
CErHNOSeW																									0.009707795359673818			
EuLuOP																				0.029568302779420463								
CGeLa				0.01112470797641562					0.011456065986940085																			
EuHKMg																									0.009707795359673818			
CClFHNOSTb										0.012631047113805733	0.012007684918347743	0.011603620329542819		0.022611644997173545		0.010903936321011885		0.023094688221709007			0.01909307875894988				0.019415590719347637			
CaCeLaMgOP																0.010903936321011885												
MnNiSmSn																						0.026032627559875045						
BCDyGaHO																					0.00954653937947494							
AsCoSm		0.012062726176115802																										
BrCHLaNO			0.0343092406221409		0.011957431543704412					0.012631047113805733	0.024015369836695485	0.023207240659085637	0.04701457451810061	0.011305822498586773	0.06394543323031014	0.02180787264202377	0.0394114555964267	0.03464203233256351	0.02185792349726776	0.009856100926473488		0.05206525511975009	0.01882530120481928	0.018950161076369147	0.038831181438695274	0.04159733777038269	0.0412796697626419	
NdSSn						0.026479544551833708																						
AlCoGdY													0.011753643629525152												0.009707795359673818			
AlCaCeLiMnOSr																			0.07650273224043716									
BaFGd																					0.00954653937947494							
EuLuOW													0.023507287259050304							0.03942440370589395								
GdLiMnO								0.013424620754463686													0.00954653937947494						0.030959752321981428	
DyFeMoTb				0.01112470797641562																								
FHoNa							0.011602274045712959				0.024015369836695485								0.01092896174863388									
CaLiOVY																							0.00941265060240964					
CHKNNdSi																							0.00941265060240964					
CCeHSSi										0.012631047113805733			0.011753643629525152															
AgCGdHNO					0.011957431543704412					0.012631047113805733				0.03391746749576032	0.010657572205051688		0.013137151865475564					0.008677542519958347						
BaOPrSrTi																							0.00941265060240964					
AgCGdHNP																							0.00941265060240964					
BCHNSY																0.03271180896303566		0.011547344110854504				0.017355085039916694						
AlAuGdSi								0.026849241508927372					0.023507287259050304															
CdErNi																				0.019712201852946976								
BaLaNbORu																					0.00954653937947494							
AlCuHoNi																				0.08870490833826139								
CoLaMgO																						0.017355085039916694				0.010399334442595673		
CNSiY											0.012007684918347743												0.00941265060240964					
AsAuLa								0.013424620754463686																				
BaOSrTiTm																							0.00941265060240964					
CaCeMgOPY																				0.009856100926473488								
FLaN										0.012631047113805733																		
BCaDyNaO																0.06542361792607132							0.00941265060240964					
BiOScV										0.025262094227611467											0.00954653937947494							
FLaO		0.09650180940892641	0.011436413540713633		0.04782972617481765												0.013137151865475564			0.019712201852946976								
BaBiCaCuLuOPbSr					0.011957431543704412																							
AlBaCeEuNOSiSr																			0.03278688524590164									
CdCuOPrSrY		0.012062726176115802																										
LaNaO											0.012007684918347743																	
OsPTb									0.011456065986940085		0.012007684918347743																	
CCuHNOPrS										0.012631047113805733						0.010903936321011885	0.013137151865475564			0.019712201852946976		0.008677542519958347						
BCDyH												0.011603620329542819					0.013137151865475564									0.010399334442595673		
AlLaOPbTiZr												0.03481086098862845																
BaCaCoCuOY				0.06674824785849372	0.03587229463111324		0.023204548091425917			0.025262094227611467													0.028237951807228913					
BCHNSc		0.012062726176115802	0.022872827081427266					0.013424620754463686							0.010657572205051688				0.01092896174863388	0.009856100926473488		0.18222839291912532	0.09412650602409639	0.02842524161455372		0.020798668885191347		
CaMgNiY				0.01112470797641562																								
FLaS				0.01112470797641562																								
ErMnRe															0.14920601087072366													
CFHKNdO							0.011602274045712959									0.010903936321011885									0.019415590719347637			
LaNaS												0.058018101647714086																
CaCoCuOSrTm										0.012631047113805733																		
LaMnOReSr						0.026479544551833708														0.009856100926473488								
DyOP								0.013424620754463686				0.011603620329542819		0.022611644997173545						0.009856100926473488		0.008677542519958347						
AsHLaZn																			0.01092896174863388									
CHPWY																		0.023094688221709007										
ClLaTe																		0.023094688221709007										
HoLaOTi															0.010657572205051688													
CoHMgNd																						0.03471017007983339						
ErLuOTeYb																								0.05685048322910744				
CHLuNNiO								0.026849241508927372				0.023207240659085637				0.010903936321011885		0.023094688221709007	0.01092896174863388									
GaHoNi		0.012062726176115802									0.012007684918347743					0.02180787264202377									0.009707795359673818	0.010399334442595673	0.010319917440660475	
BaFLaNaNiZr			0.022872827081427266																									
CHLuNNiP																								0.009475080538184574		0.010399334442595673		
CuFeNdO																		0.011547344110854504										
DyOU											0.03602305475504323	0.03481086098862845											0.00941265060240964			0.010399334442595673		
CeEuFGdLaOSi																										0.03119800332778702		
ClNaOSeSm									0.011456065986940085																			
BSiYb								0.013424620754463686																	0.009707795359673818			
DyOV							0.023204548091425917		0.011456065986940085								0.02627430373095113	0.011547344110854504				0.008677542519958347				0.04159733777038269		
BCHNSm		0.024125452352231604	0.022872827081427266	0.02224941595283124	0.023914863087408825	0.09267840593141798	0.023204548091425917	0.026849241508927372	0.02291213197388017	0.025262094227611467		0.023207240659085637	0.011753643629525152	0.011305822498586773	0.04263028882020675	0.02180787264202377			0.01092896174863388	0.029568302779420463	0.00954653937947494			0.009475080538184574		0.020798668885191347	0.010319917440660475	
NaOPrTeTiWZn																					0.0954653937947494							
HHoInPd																				0.009856100926473488								
DyOW							0.034806822137138885						0.011753643629525152					0.011547344110854504				0.017355085039916694				0.010399334442595673		
ClLaTl																									0.009707795359673818			
NaOTeYZn																										0.010399334442595673		
DyOY					0.05978715771852207						0.07204610951008646								0.02185792349726776	0.009856100926473488	0.0477326968973747							
EuGdHfO										0.06315523556902868																		
AlBaFeLaOSr						0.03971931682775057																						
CoHKOPSmW																					0.00954653937947494							
BiCaY																											0.010319917440660475	
EuLuOPSr																							0.06588855421686747		0.009707795359673818			
BaLaNdOZn							0.034806822137138885																					
HKNaOSiTmW																										0.010399334442595673		
AlBLaNaOSiSrZr														0.011305822498586773														
BiCaMgOSmW																					0.0477326968973747							
BCaKLuO																						0.008677542519958347						
CdErGeNi																							0.00941265060240964					
BCDyY					0.05978715771852207				0.09164852789552068																			
EuOTaY					0.03587229463111324																				0.06795456751771672			
CClHNOSeY							0.011602274045712959																					
CHNPSScSi													0.011753643629525152							0.009856100926473488	0.05727923627684964		0.047063253012048195					
NiTbTe															0.010657572205051688											0.010399334442595673		
CaCeFLaOPSi																						0.008677542519958347						
CHNSeSiSm														0.011305822498586773											0.019415590719347637			
CaLaOTaTi					0.011957431543704412																						0.0412796697626419	
BGdKOPbZn																							0.00941265060240964					
CeInLuPd		0.012062726176115802																										
BRuSc										0.012631047113805733												0.026032627559875045						
MgSnSrYb																									0.009707795359673818			
BiMnTm									0.011456065986940085																			
CHKNNaOTb							0.011602274045712959																					
CoHLaMg																									0.019415590719347637			
CaCeNOSiTb																						0.03471017007983339						
CoNaOPr																	0.013137151865475564											
BaDyOSnTi															0.06394543323031014													
BrCHNOYb		0.012062726176115802	0.011436413540713633		0.023914863087408825			0.026849241508927372	0.02291213197388017		0.024015369836695485	0.03481086098862845	0.011753643629525152	0.05652911249293386	0.03197271661515507			0.09237875288683603	0.02185792349726776	0.019712201852946976	0.00954653937947494	0.017355085039916694	0.00941265060240964	0.018950161076369147	0.019415590719347637	0.010399334442595673		
CaGaLiNbYb																						0.008677542519958347						
ErNaOScTiYYb																										0.04159733777038269		
CaIrMnOPr							0.011602274045712959			0.012631047113805733																		
ErFeOTa																								0.009475080538184574				
BiFLaSSr																			0.01092896174863388									
AlCuLuZr																				0.03942440370589395								
FLuZr																									0.009707795359673818			
BCaOPrTi												0.011603620329542819																
AlCClEuHNO																		0.011547344110854504										
BRuSm															0.010657572205051688													
CaCoKLaO												0.023207240659085637																
CHKNOReSeTb																									0.009707795359673818			
CFeGaNdSm					0.023914863087408825																							
GdKSbSe		0.012062726176115802		0.01112470797641562																								
AlCoGdMn									0.03436819796082025																			
AsBrPr				0.01112470797641562																								
HLiY																							0.00941265060240964	0.02842524161455372				
AlEuFOSiSrYbZn																	0.05254860746190226											
ErFeOTi																									0.009707795359673818			
CuGdGe					0.011957431543704412		0.011602274045712959																					
NOSmZr														0.011305822498586773														
AlCHPrSi																											0.010319917440660475	
GeNiSTb																				0.009856100926473488								
BErFOPb													0.011753643629525152															
CaEuFLaMgOSiSr																											0.0412796697626419	
BaGdGeLaOTb										0.012631047113805733																		
CsNNaOY			0.011436413540713633																									
AlCaCeLiMnOTb																			0.07650273224043716									
AsCoTb																					0.00954653937947494							
BaFHNdO															0.010657572205051688													
CaOTaYb												0.011603620329542819																
FHoOS																0.010903936321011885												
CaGeLaO							0.046409096182851835									0.010903936321011885												
NdSTe						0.013239772275916854																						
CeEuOYb																0.03271180896303566												
EuLiSb																			0.02185792349726776									
AlRuSiSm						0.013239772275916854																						
LaOPSiSr									0.08019246190858059			0.03481086098862845										0.04338771259979174						
CDyHNNdO																								0.04737540269092287				
BiCoFeHoOTi																								0.009475080538184574				
ClLaMoO															0.010657572205051688													
BiErNaNbOPr																								0.05685048322910744				
BCHKNPY									0.011456065986940085																			
CaEuKOSrV															0.010657572205051688													
BCoGdPr													0.04701457451810061															
AgGeNdNi																							0.00941265060240964					
GeNiSTm																				0.009856100926473488								
NdSTi											0.03602305475504323																	
AlLuOScTb																0.010903936321011885												
AlCaMgOTmYb																										0.010399334442595673		
FHoOY																		0.023094688221709007										
EuLiSi											0.012007684918347743																	
CHHoKNaOSiW																			0.01092896174863388									
CdCoHo																				0.009856100926473488								
BaCoFOY																		0.011547344110854504										
CCuGeHKNNaOPrW																					0.00954653937947494							
AlCoGeY																				0.009856100926473488								
CCoFeLaSi													0.03526093088857546				0.05254860746190226										0.030959752321981428	
BrCHLaOP									0.04582426394776034						0.010657572205051688					0.019712201852946976								
AsMnOYZn															0.010657572205051688													
GdGeHKMnOW																					0.00954653937947494							
BBrLaOSr																											0.010319917440660475	
AlLiOPTiY																								0.037900322152738294				
LaMnSi																						0.008677542519958347					0.010319917440660475	
HOPWY				0.02224941595283124															0.01092896174863388									
BaLaNbOSm																											0.010319917440660475	
LaOSTaZr																					0.00954653937947494							
BaLaNbOSn									0.011456065986940085														0.00941265060240964					
CsEuHKOSeTa																											0.010319917440660475	
BCHLiNdOSe							0.023204548091425917																					
EuLiSn										0.025262094227611467		0.011603620329542819											0.00941265060240964					
BrCHLaOS										0.012631047113805733																		
GdLiMoO																			0.01092896174863388									
CeClSSb																										0.010399334442595673		
CHNOSmTeW								0.013424620754463686																				
EuFNaOPSrY																				0.0788488074117879	0.05727923627684964							
CeOSiSrTb																			0.01092896174863388	0.009856100926473488								
AgLa		0.012062726176115802			0.011957431543704412										0.010657572205051688													
LuOYb												0.011603620329542819				0.05451968160505943						0.017355085039916694			0.009707795359673818	0.020798668885191347		
BaLaNbOSr		0.024125452352231604	0.011436413540713633						0.011456065986940085					0.04522328999434709														
BCHLiNdOSi			0.011436413540713633	0.01112470797641562		0.013239772275916854																						
CCeClEuHNO											0.024015369836695485																	
BiEuMgNaNbO																											0.030959752321981428	
LaMnORhSr																								0.009475080538184574	0.009707795359673818			
BaCoOSmSr														0.011305822498586773							0.02863961813842482					0.020798668885191347		
AgCGdHOS																					0.01909307875894988							
HPSYb				0.01112470797641562																								
CeClSSi				0.01112470797641562			0.011602274045712959																					
AuGeLa															0.010657572205051688													
LaMnSr					0.03587229463111324																							
CaCrGeOY																										0.06239600665557404		
CoEuGaGe																									0.009707795359673818			
CaOSmSn														0.011305822498586773		0.010903936321011885												
AlMnYb			0.011436413540713633																									
BaFHo													0.023507287259050304				0.013137151865475564					0.026032627559875045						
ErFKNaScYb																					0.00954653937947494							
CHNSbSeSm											0.012007684918347743					0.02180787264202377												
BrCGdHNOReSe																							0.01882530120481928					
CeLaRuSiY		0.09650180940892641																										
CClDyFHO									0.011456065986940085													0.008677542519958347						
BeOSc												0.023207240659085637																
ErMnSb										0.012631047113805733																		
BCHNTb		0.03618817852834741						0.026849241508927372									0.02627430373095113		0.03278688524590164			0.008677542519958347	0.00941265060240964		0.009707795359673818			
BaHfNdO				0.01112470797641562																								
BaCuFeMnOY																											0.010319917440660475	
HKOPPrW		0.012062726176115802			0.011957431543704412														0.02185792349726776									
AgBaTbTe																				0.009856100926473488								
ErMnSi			0.04574565416285453				0.011602274045712959										0.013137151865475564	0.023094688221709007										
CaCeFLuMnNaOSi																		0.08083140877598152										
DyPS								0.013424620754463686																				
BiEuFGaLaOSr																										0.04159733777038269		
BCYb														0.011305822498586773	0.010657572205051688		0.013137151865475564											
ClGdHNOPt													0.011753643629525152															
EuLuOPTl																						0.008677542519958347						
AgLu															0.021315144410103376						0.00954653937947494							
AlMgMnOSiSm																					0.00954653937947494							
CoLiLuMnNiO																											0.010319917440660475	
CaCoCrFeLaMnNiO																										0.010399334442595673		
CCuEuHKNNbO																									0.009707795359673818			
BCHNTm		0.012062726176115802						0.013424620754463686		0.012631047113805733			0.023507287259050304				0.013137151865475564		0.03278688524590164		0.01909307875894988						0.010319917440660475	
ErMnSn																0.010903936321011885												
CCeCoHMnOP																			0.01092896174863388									
FeLiNdOTi																	0.013137151865475564											
LiNbNdOSiZr																0.010903936321011885												
CClGdHMnNNaO																									0.038831181438695274			
CdNiY																				0.009856100926473488								
EuOTbY																	0.05254860746190226			0.03942440370589395	0.00954653937947494			0.009475080538184574				
CHNOPY		0.012062726176115802			0.1076168838933397	0.013239772275916854			0.02291213197388017	0.012631047113805733	0.09606147934678194	0.023207240659085637	0.011753643629525152	0.05652911249293386	0.06394543323031014	0.15265510849416639	0.3152916447714136	0.09237875288683603	0.06557377049180328	0.019712201852946976	0.02863961813842482	0.03471017007983339	0.01882530120481928	0.07580064430547659	0.06795456751771672	0.12479201331114809	0.0412796697626419	
BCFHPr																								0.009475080538184574				
CuOVY													0.011753643629525152				0.013137151865475564											
LiSiSm										0.012631047113805733																		
CrNNdO																					0.01909307875894988							
CdCuGd					0.011957431543704412									0.011305822498586773								0.008677542519958347						
BaErInSe																	0.013137151865475564											
CClCoEuHNOPS														0.011305822498586773														
CaEuNSiY															0.010657572205051688													
HKNdOPW										0.05052418845522293									0.03278688524590164									
BCeOPSr										0.025262094227611467																		
HLaOSiSr														0.011305822498586773						0.009856100926473488								
EuLaLiMgOSi													0.04701457451810061															
ErPtZn																0.010903936321011885												
CuFeLaMgO									0.011456065986940085																			
DyPb		0.012062726176115802																			0.00954653937947494							
BaBiFeOY																									0.019415590719347637		0.02063983488132095	
AlCaDyOY																								0.05685048322910744			0.05159958720330237	
DyPd					0.0837020208059309			0.013424620754463686													0.00954653937947494		0.00941265060240964	0.009475080538184574				
BCGdHNOSi									0.011456065986940085			0.011603620329542819				0.010903936321011885				0.009856100926473488	0.00954653937947494	0.008677542519958347						
IrPrSb							0.011602274045712959									0.010903936321011885												
BaCuLaP																							0.01882530120481928					
CoHLaNi		0.012062726176115802	0.011436413540713633	0.01112470797641562		0.03971931682775057		0.013424620754463686			0.024015369836695485			0.011305822498586773						0.019712201852946976								
HLaOSU																									0.009707795359673818			
AlCeNSiSr																				0.04928050463236743								
BaCuLaS																										0.010399334442595673		
AlBCFePr																	0.013137151865475564											
AlBaOSmZn															0.010657572205051688													
EuFSrTb																						0.008677542519958347						
CClHNPSiY						0.03971931682775057				0.012631047113805733		0.011603620329542819		0.011305822498586773			0.013137151865475564											
AsCuSm							0.023204548091425917																					
IrPrSi								0.013424620754463686							0.021315144410103376													
AlCoGdNi				0.04449883190566248													0.013137151865475564							0.009475080538184574			0.02063983488132095	
CHINOPbY													0.023507287259050304											0.02842524161455372				
EuHKOS															0.010657572205051688													
CdEuOW																					0.00954653937947494							
AlEuLaO										0.012631047113805733				0.04522328999434709	0.010657572205051688		0.013137151865475564			0.009856100926473488								
IrPrSn		0.012062726176115802																					0.00941265060240964					
CdSm				0.01112470797641562																	0.00954653937947494							
AlBaFNdOSi															0.010657572205051688													
DyPr					0.0837020208059309																							
BaCaCuHoLaO														0.011305822498586773														
CaLaLiOSb																0.02180787264202377												
ErKLaMoOYb																	0.013137151865475564											
DyPt										0.025262094227611467																		
CrLaLiOTi					0.011957431543704412			0.08054772452678212																				
CuMnPSm																		0.011547344110854504										
BiCeLiNaOTi															0.010657572205051688													
COYb													0.03526093088857546			0.010903936321011885	0.013137151865475564							0.018950161076369147				
MoOSmWZn													0.011753643629525152															
HLaOSe						0.03971931682775057			0.011456065986940085	0.012631047113805733																		
BCHNOPrSbSnW																									0.009707795359673818			
LaOPbW							0.023204548091425917																					
AsHKOPrW			0.011436413540713633																									
CInSc													0.011753643629525152															
CClFeHNOYb				0.03337412392924686		0.013239772275916854			0.011456065986940085													0.008677542519958347					0.02063983488132095	
BEuGaMgN																					0.00954653937947494							
GaOTmY										0.20209675382089173																		
CClCuHNaOTb																	0.013137151865475564											
HLaOSi																0.010903936321011885				0.009856100926473488								
AlBCCeFe																	0.02627430373095113											
CDyFHLiO																										0.010399334442595673		
EuGdHoLaOSmW																											0.010319917440660475	
AlBCdErFOPbSiYb																0.02180787264202377												
KPrSe																											0.010319917440660475	
CeFeMnOZn												0.058018101647714086																
NNdSe								0.013424620754463686	0.011456065986940085																			
CHKLaNNaOP				0.01112470797641562																								
BCCuHLaNO															0.04263028882020675													
BaLiMoOSm															0.010657572205051688													
ClHIOPr									0.03436819796082025																			
BCHLiNSm										0.012631047113805733																		
CoGdGeSi												0.011603620329542819																
GdOSiSrY																										0.010399334442595673		
BiHoMoO																			0.03278688524590164									
AgAsSmZn																			0.01092896174863388	0.009856100926473488								
CaCuNdOPbSr		0.012062726176115802																										
BaLaNbOTi									0.03436819796082025		0.06003842459173872	0.03481086098862845						0.011547344110854504						0.009475080538184574			0.02063983488132095	
ClHLaORe																											0.010319917440660475	
CGeNd																0.010903936321011885			0.01092896174863388									
ErNbOTeTiTmZn																									0.009707795359673818			
CaOSmTa												0.011603620329542819																
AlCaCeHfLaO																									0.04853897679836909			
CClEuHLaNdO																									0.029123386079021457			
BaCuORuY		0.024125452352231604																										
CHNOSTbZn														0.011305822498586773				0.011547344110854504	0.01092896174863388	0.009856100926473488			0.00941265060240964					
CoNdOZn															0.010657572205051688													
CuHOSY				0.01112470797641562																								
NNdSn											0.012007684918347743																	
CFeHOSeYb								0.013424620754463686																				
DyHfMoORb													0.011753643629525152															
FKTbY																	0.10509721492380451											
BaCoOPrY															0.010657572205051688									0.009475080538184574				
BaBiNaOPrTiZr																									0.029123386079021457			
CeEuOZr										0.10104837691044587			0.011753643629525152	0.03391746749576032														
CErFGaLiOSiYb																						0.008677542519958347						
BCHNUY																0.010903936321011885												
BGdMnOZn															0.010657572205051688										0.009707795359673818			
GdHOPTaW																							0.00941265060240964					
CaOSmTi				0.03337412392924686												0.010903936321011885	0.013137151865475564											
CoPrSbSn								0.013424620754463686																				
MoOSrYb																				0.009856100926473488								
CCoEuHNO			0.011436413540713633		0.03587229463111324			0.013424620754463686	0.011456065986940085	0.012631047113805733			0.03526093088857546		0.04263028882020675	0.03271180896303566		0.011547344110854504	0.04371584699453552	0.019712201852946976	0.02863961813842482	0.05206525511975009	0.028237951807228913	0.018950161076369147	0.038831181438695274	0.051996672212978365	0.0412796697626419	
LaMnOPbPr											0.012007684918347743	0.03481086098862845				0.010903936321011885			0.01092896174863388			0.026032627559875045						
BFYb			0.011436413540713633																									
CrNdOSe																								0.009475080538184574				
BrCEuFHIrNNaO										0.012631047113805733																		
CClHNOSbTb												0.011603620329542819								0.009856100926473488						0.020798668885191347		
CHNPSSiSm																0.010903936321011885		0.011547344110854504					0.056475903614457826					
AsAuNd															0.010657572205051688													
CuHoMnP																				0.009856100926473488								
CHNSbSeTm													0.011753643629525152															
BCClCoDyHNOS																	0.013137151865475564											
BCrFePr						0.013239772275916854					0.03602305475504323																	
BiCHNOPr							0.011602274045712959																					
BiLaOPbS																			0.01092896174863388							0.020798668885191347		
NdOYbZr															0.010657572205051688													
CuEuMnOScSr			0.011436413540713633																									
CGdHOPRu												0.011603620329542819																
CGeHNOY												0.011603620329542819																
AlCoScU								0.013424620754463686																				
CdErPt																							0.00941265060240964					
BaCuDyOPSr		0.012062726176115802																										
HoMoOSb																0.010903936321011885												
LuOZr																0.010903936321011885												
BiLaOPbW					0.03587229463111324																							
FKTbYb			0.011436413540713633																									
HoNaNbOTi										0.012631047113805733																		
AlCoScY								0.013424620754463686						0.011305822498586773														
BFGdNa																									0.009707795359673818			
CuGdLuORuSr									0.02291213197388017																			
CClErHKO																						0.008677542519958347						
CrNdOSr													0.058768218147625756		0.03197271661515507													
NdPtZn																0.010903936321011885												
CFHSSm										0.012631047113805733																		
AlAuDyGe										0.012631047113805733																		
AsHNaOPdSc																											0.010319917440660475	
HILaNdO																				0.029568302779420463								
BiEuLuOV																							0.00941265060240964					
CHKNaOSiTmW																			0.01092896174863388									
EuOSrZr														0.05652911249293386														
CHPYb																					0.00954653937947494							
HoMoOSm													0.011753643629525152															
AlOTmYYb																						0.008677542519958347						
AlCFGdNaOSiSm																										0.010399334442595673		
AgCeSe															0.04263028882020675													
CFHNNiOPSm					0.011957431543704412																							
AgOPrSe					0.011957431543704412																							
BiCaOScSr						0.013239772275916854																						
CCeCl													0.011753643629525152	0.011305822498586773		0.03271180896303566												
CuOWY																	0.013137151865475564											
EuHNOP													0.011753643629525152															
OScTeV																		0.011547344110854504										
AlCeKMgOSi																			0.01092896174863388									
GaHoPt																									0.009707795359673818			
CdCoGeSm																							0.00941265060240964					
AuMnY																		0.011547344110854504										
AlCaCeLiO																			0.08743169398907104					0.04737540269092287				
HoMoOSr																				0.009856100926473488		0.017355085039916694						
AgCeSi						0.18535681186283595				0.025262094227611467																		
CoHMgPr																											0.010319917440660475	
EuNNbO													0.023507287259050304															
EuHNOS													0.011753643629525152		0.05328786102525845													
AlFeGd		0.04825090470446321						0.013424620754463686		0.06315523556902868		0.03481086098862845	0.011753643629525152		0.021315144410103376									0.02842524161455372				
CClEuGeHNO														0.011305822498586773														
AgCeSn										0.012631047113805733																		
LuNaOPd											0.012007684918347743																	
AgCuGdMgY														0.06783493499152064														
CdTb											0.012007684918347743								0.03278688524590164									
EuGdOSrW														0.10175240248728094														
CeFGdNaOPSrTb																									0.10678574895641199			
PPrRhRu											0.06003842459173872																	
BCHLiOY					0.011957431543704412		0.011602274045712959		0.011456065986940085																		0.010319917440660475	
EuHNOY																	0.05254860746190226		0.01092896174863388	0.009856100926473488		0.008677542519958347	0.00941265060240964	0.02842524161455372				
ClCuGdHO																						0.008677542519958347						
HNNbNdORb																								0.009475080538184574				
BPrPt								0.026849241508927372																				
CClHLiNOSiYb			0.011436413540713633	0.01112470797641562		0.013239772275916854		0.04027386226339106	0.011456065986940085			0.023207240659085637	0.011753643629525152	0.05652911249293386			0.013137151865475564	0.023094688221709007		0.009856100926473488	0.02863961813842482	0.017355085039916694				0.010399334442595673	0.010319917440660475	
CdCuHo										0.012631047113805733				0.011305822498586773														
MoNiORbYb													0.023507287259050304															
CuMnPTb																		0.011547344110854504		0.009856100926473488								
CdEuPS													0.011753643629525152															
GeMnScSn										0.012631047113805733																		
HInPdPr									0.011456065986940085																			
BaFeMnOSm														0.04522328999434709														
CHKOTmV																							0.00941265060240964					
CeHLaOPTb																								0.009475080538184574				
BaCaErOSnTi																									0.009707795359673818			
CGdHNOReS											0.012007684918347743																	
CaErOScSi																					0.01909307875894988							
CdTm											0.012007684918347743																	
CoHoLaOSr											0.012007684918347743																	
CGdHNOReU														0.011305822498586773														
CaLaLiOTa									0.011456065986940085				0.011753643629525152												0.009707795359673818			
BiLaN																				0.009856100926473488								
CaGdGeOSiTb																								0.009475080538184574				
AuCHNNdO												0.011603620329542819					0.013137151865475564											
HLaOTa											0.024015369836695485				0.010657572205051688									0.009475080538184574				
BaLiMoOTb																0.010903936321011885							0.00941265060240964					
BCeClO								0.026849241508927372																				
CrKOPYb											0.012007684918347743																	
CeHoO		0.012062726176115802	0.0686184812442818											0.011305822498586773														
BaEuKMgOP																											0.02063983488132095	
AlBiGaOY																									0.038831181438695274	0.020798668885191347		
CClFGdHNO		0.012062726176115802									0.03602305475504323		0.011753643629525152		0.021315144410103376	0.02180787264202377		0.011547344110854504		0.019712201852946976	0.00954653937947494	0.03471017007983339			0.029123386079021457	0.04159733777038269	0.030959752321981428	
CCeHILiO																		0.011547344110854504										
BiLaS																					0.00954653937947494							
FRbTbZn																							0.00941265060240964					
CCeHILiNO																		0.023094688221709007					0.01882530120481928					
