	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022
Nb	1.115379848804065	1.773220747889023	1.0978956999085088	1.8689509400378241	1.135955996651919	1.0327022375215147	1.392272885485555	1.235065109410659	1.5236567762630313	1.3515220411772135	1.8371757925072045	1.4388489208633095	2.1156558533145273	1.978518937252685	1.7798145582436322	1.7991494929669611	1.3137151865475565	0.8083140877598153	1.2240437158469946	1.7346737630593339	1.2028639618138426	2.4383894481082957	2.2496234939759034	2.292969490240667	1.8056499368993302	2.381447587354409	2.941176470588235
K	1.078200520510596	0.8805790108564535	1.463860933211345	1.3015908332406274	1.3392323328948943	2.0786442473189464	1.461886529759833	1.839173043361525	1.8215144919234736	1.995705443981306	1.3328530259365994	1.7637502900905082	2.1861777150916786	2.430751837196156	2.1208568688052862	2.6278486533638645	1.8654755648975303	2.321016166281755	2.3278688524590163	3.144096195545042	2.863961813842482	3.115237764665047	3.7650602409638556	2.4540458593898045	2.8055528589457333	3.4733777038269547	4.282765737874096
Pt	1.0658074110794398	0.38600723763570566	0.3774016468435499	0.5451106908443654	0.6337438718163338	0.6355090692440091	0.3364659473256758	0.4967109679151564	0.3665941115820827	0.707338638373121	0.6243996157540825	0.9631004873520539	1.0930888575458393	0.644431882419446	0.4156453159970159	0.5779086250136299	0.49921177088807145	0.17321016166281755	0.26229508196721313	0.4435245416913069	0.1431980906921241	0.5466851787573759	0.23531626506024098	0.7201061209020276	0.689253470536841	0.30158069883527455	0.4231166150670795
V	1.028628082785971	0.9891435464414958	2.0356816102470265	0.7342307264434309	1.0761688389333972	1.0591817820733482	1.148625130525583	0.9934219358303128	1.0081338068507275	0.5052418845522294	0.5403458213256485	0.5337665351589695	0.846262341325811	1.2549462973431318	1.5879782585527018	1.4502235306945808	1.4450867052023122	0.9699769053117783	1.0710382513661203	1.0940272028385571	0.630071599045346	0.9458521346754598	1.609563253012048	1.6391889331059315	1.2620133967575964	1.2895174708818635	1.2590299277605779
Sb	0.9170900979055645	0.9650180940892641	0.651875571820677	0.8343530982311714	0.8370202080593088	1.6549715344896065	1.0442046641141665	1.1679420056383407	0.6415396952686447	1.4525704180876595	1.0566762728146013	1.520074263170109	1.5162200282087448	1.5375918598078009	1.4281146754769265	2.0281321557082106	1.0772464529689962	0.7736720554272517	1.2349726775956285	1.0644589000591367	1.8615751789976134	1.3884068031933356	1.6189759036144578	1.5823384498768238	1.6794485972235706	1.9342762063227954	1.2280701754385965
Cd	0.9170900979055645	0.6513872135102533	0.36596523330283626	0.28924240738680607	0.20327633624297503	0.6090295246921753	0.2784545770971111	0.2953416565982011	0.43533050750372326	0.39156246052797783	0.49231508165225746	0.38291947087491296	0.4583921015514809	0.6670435274166195	0.23446658851113714	0.7523716061498201	0.604308985811876	0.5080831408775982	0.9398907103825137	0.7194953676325645	0.4868735083532219	0.5900728913571677	0.9695030120481929	0.6537805571347356	0.6115911076594505	0.6551580698835274	0.43343653250773995
Ag	0.805552113025158	0.5428226779252111	0.48032936870997256	0.5228612748915341	0.6098290087289251	0.992982920693764	0.24364775495997215	0.5369848301785474	0.263489517699622	1.1115321460149046	1.0566762728146013	0.6498027384543977	0.928537846732487	1.5036743923120406	0.6927421933283598	0.5233889434085706	1.1429322122963743	0.5542725173210161	1.814207650273224	0.5519416518825153	0.4200477326968974	0.47726483859770913	0.9506777108433735	0.6348303960583666	0.2912338607902145	0.7695507487520798	0.37151702786377705
Hg	0.7807658941628455	0.5548854041013269		0.01112470797641562	0.29893578859261033	0.052959089103667416	0.09281819236570367	0.2953416565982011	0.20620918776492153	0.189465706707086		0.058018101647714086	0.3996238834038552	0.1695873374788016	0.05328786102525845	0.07632755424708319				0.009856100926473488	0.03818615751789976		0.09412650602409639	0.04737540269092287	0.14561693039510726	0.07279534109816972	0.02063983488132095
Cr	0.7435865658693765	1.6043425814234018	2.241537053979872	1.5908332406274335	1.2196580174578502	2.4096385542168677	2.0303979579997677	0.9934219358303128	1.1685187306678886	1.5662498421119113	1.6450528338136408	1.6941285681132512	1.9158439116126	1.390616167326173	1.065757220505169	0.7741794787918439	2.049395691014188	0.8083140877598153	0.7540983606557378	0.9461856889414548	0.9164677804295942	1.345019090593544	1.251882530120482	2.0181921546333146	1.7182797786622659	2.3086522462562398	1.8369453044375645
Rh	0.7064072375759077	0.9891435464414958	0.7662397072278133	0.5673601067971966	0.2869783570489059	0.6090295246921753	0.7541478129713424	0.5235602094240838	0.8248367510596861	0.5557660730074523	0.4562920268972142	1.067533070317939	0.5289139633286318	0.8140192198982475	1.204305659170841	0.33802202595136843	0.09196006305832896	0.17321016166281755	0.07650273224043716	0.3449635324265721	0.22911694510739855	0.39916695591808404	0.6400602409638554	0.15160128861095318	0.3106494515095622	0.3431780366056572	0.21671826625386997
Cs	0.6816210187135953	0.7358262967430639	0.7662397072278133	0.26699299143397487	0.03587229463111324	0.33099430689792136	0.3132613992342499	0.724929520741039	0.49261083743842365	0.189465706707086	0.36023054755043227	0.2668832675794848	0.5171603196991067	0.4635387224420576	0.7033997655334115	0.32711808963035655	0.5911718339464005	0.20785219399538107	0.5355191256830601	0.2365464222353637	0.3341288782816229	0.6074279763970843	0.1976656626506024	0.8243320068220581	0.912532763809339	0.4887687188019967	0.8668730650154799
Se	0.6444416904201264	0.4463208685162847	0.5718206770356816	0.26699299143397487	0.8370202080593088	0.6222692969680922	1.2298410488455738	1.235065109410659	0.9737656088899073	1.0357458633320704	0.6123919308357348	1.0907403109770248	1.1988716502115657	0.9609949123798756	0.7460300543536182	1.1558172500272599	1.0641093011035208	0.5080831408775982	0.3825136612021858	0.6012221565148826	0.5250596658711217	0.598750433877126	0.8094879518072289	0.5874549933674436	0.5921755169401028	0.3847753743760399	0.9907120743034057
Hf	0.6320485809889701	0.08443908323281062	0.2744739249771272	0.1112470797641562	0.0956594523496353	0.10591817820733483	0.5221023320570832		0.1489288578302211	0.15157256536566882	0.2881844380403458	0.15084706428405661	0.37611659614480486	0.18089315997738836	0.2770968773313439	0.33802202595136843	0.05254860746190226	0.023094688221709007	0.04371584699453552	0.04928050463236743	0.2863961813842482	0.18222839291912532	0.17884036144578314	0.3695281409891984	0.320357246869236	1.123128119800333	0.6295149638802889
W	0.6196554715578139	0.6996381182147164	0.6061299176578225	0.5896095227500278	1.2435728805452588	0.9665033761419304	1.2298410488455738	0.9799973150758491	1.6611295681063125	1.237842617152962	1.6450528338136408	1.775353910420051	2.832628114715562	2.2950819672131146	2.643077906852819	2.3661541816595792	2.8901734104046244	2.1939953810623556	3.169398907103825	2.671003351074315	2.8066825775656326	2.5685525859076708	2.9838102409638556	2.7477733560735267	3.1744490826133385	2.641430948419301	2.631578947368421
Au	0.5081174866774073	0.6393244873341375	0.2630375114364135	0.32261653131605295	0.2152337677866794	0.7414272474513438	0.1160227404571296	0.44301248489730166	0.19475312177798143	0.618921308576481	0.2281460134486071	0.6033882571362265	0.5876821814762577	0.7687959299039004	0.3943301715869125	0.39254170755642787	0.4335260115606936	0.17321016166281755	0.4808743169398907	0.48294894539720085	0.4200477326968974	0.21693856299895867	0.4612198795180723	0.08527572484366117	0.3786040190272789	0.478369384359401	0.2579979360165119
Ir	0.4709381583839385	0.31363088057901084	0.09149130832570906	0.23361886750472802	0.1076168838933397	0.5957897524162584	0.3132613992342499	0.4967109679151564	0.48115477145148355	0.7704938739421497	0.20413064361191163	0.23207240659085634	0.5759285378467325	0.7009609949123798	0.33038473835660237	0.7959873514338677	0.36784025223331585	0.13856812933025403	0.28415300546448086	0.48294894539720085	0.13365155131264916	0.6334606039569594	0.5929969879518072	0.42637862421830586	0.2621104747111931	0.08319467554076539	0.31991744066047473
Tl	0.45854504895278225	0.6634499396863691	0.011436413540713633	0.2002447435754811	0.15544661006815735	0.3574738514497551	0.3596704954171017	0.469861726406229	0.24057738572574178	0.2652519893899204	0.1440922190201729	0.1972615456022279	0.27033380347907854	0.18089315997738836	0.5009058936374294	0.13084723585214264	0.0394114555964267		0.07650273224043716	0.03942440370589395	0.03818615751789976	0.13016313779937522	0.24472891566265062	0.08527572484366117	0.09707795359673818	0.051996672212978365	0.030959752321981428
Rb	0.44615193952162596	0.13268998793727382	0.2516010978956999	0.06674824785849372	0.11957431543704414	0.17211703958691912	0.2552500290056851	0.14767082829910055	0.38950624355596286	0.189465706707086	0.21613832853025938	0.09282896263634255	0.5641748942172073	0.12436404748445451	0.24512416071618884	0.08723149056809508	0.1576458223857068	0.13856812933025403	0.16393442622950818	0.3449635324265721	0.23866348448687352	0.28635890315862544	0.18825301204819278	0.3505779799128293	0.961071740607708	0.36397670549084854	0.9081527347781218
Ta	0.40897261122815715	0.5186972255729795	0.7204940530649588	0.8566025141840027	0.7413607557096736	0.46339202965708987	0.38287504350852763	0.17452006980802792	0.8592049490205064	0.3284072249589491	0.7084534101825168	0.7426317010907404	0.8227550540667606	0.5087620124364047	1.0444420760950657	0.39254170755642787	0.4598003152916448	0.23094688221709006	0.13114754098360656	0.4928050463236744	0.3627684964200477	0.4946199236376258	0.705948795180723	0.9759332954330112	1.3493835549946607	1.3103161397670549	1.0526315789473684
Te	0.33461395464121946	0.4704463208685163	0.2516010978956999	0.5006118589387029	0.9805093865837617	0.913544287038263	0.5105000580113702	0.5638340716874748	1.191430862641769	0.8589112037387899	0.7204610951008645	0.7194244604316548	1.1283497884344147	0.8140192198982475	1.0231269316849623	1.035873950496129	0.6699947451392538	0.5196304849884527	1.2021857923497268	0.808200275970826	0.5155131264916467	0.7462686567164178	1.3177710843373496	0.6822057987492893	0.49509756334336474	1.5391014975041597	1.0939112487100102
Th	0.33461395464121946	0.4945717732207479	0.16010978956999083	0.38936477917454665	0.0956594523496353	0.10591817820733483	0.09281819236570367	0.17452006980802792	0.02291213197388017	0.21472780093469748	0.2281460134486071	0.09282896263634255	0.09402914903620122	0.011305822498586773	0.31972716615155067	0.17446298113619016		0.046189376443418015		0.0788488074117879	0.2768496420047733			0.10422588592003032	0.1553247257547811	0.03119800332778702	
Re	0.24786218862312553	0.21712907117008443	0.5946935041171089	0.42273890310379353	0.23914863087408827	0.27803521779425394	0.20884093282283328	0.12082158679017317	0.12601672585634094	0.11367942402425162	0.3962536023054755	0.15084706428405661	0.18805829807240243	0.30525720746184287	0.682084621123308	0.30531021698833277	0.17078297425118233	0.12702078521939955	0.1092896174863388	0.09856100926473486	0.20047732696897377	0.07809788267962514	0.2729668674698795	0.05685048322910744	0.04853897679836909	0.10399334442595673	0.10319917440660474
As	0.19828975089850043	0.6031363088057901	1.0407136322049406	0.6786071865613528	0.45438239866076763	2.5420362769760363	0.6149205244227869	0.3758893811249832	0.3780501775690228	0.4168245547555892	0.2521613832853026	0.4061267115339986	0.8815232722143864	1.8767665347654041	2.6217627624427156	1.7773416203249373	0.6568575932737782	0.4387990762124711	1.377049180327869	1.113739404691504	0.4868735083532219	0.5119750086775425	0.6024096385542169	0.6443054765965511	0.3883118143869527	0.30158069883527455	0.30959752321981426
Os	0.11153798488040649	0.14475271411338964	0.1372369624885636	0.23361886750472802	0.023914863087408825	0.06619886137958426	0.301659125188537	0.08054772452678212	0.40096230954290296	0.12631047113805735	0.16810758885686838	0.22046878626131353	0.5759285378467325	0.2374222724703222	0.06394543323031014	0.03271180896303566		0.023094688221709007	0.03278688524590164	0.09856100926473486	0.03818615751789976	0.13884068031933355	0.056475903614457826	0.10422588592003032	0.038831181438695274	0.051996672212978365	0.010319917440660475
Be	0.03717932829346883		0.11436413540713633		0.011957431543704412	0.013239772275916854	0.10442046641141664		0.04582426394776034		0.012007684918347743	0.058018101647714086						0.011547344110854504	0.03278688524590164				0.23531626506024098	0.02842524161455372	0.019415590719347637	0.010399334442595673	0.02063983488132095
Pm	0.012393109431156277	0.060313630880579006	0.0343092406221409		0.0956594523496353	0.10591817820733483	0.20884093282283328	0.10739696603570949	0.011456065986940085	0.05052418845522293	0.04803073967339097	0.08122534230679972	0.09402914903620122	0.022611644997173545	0.05328786102525845	0.18536691745720205							0.00941265060240964	0.009475080538184574	0.009707795359673818		
Am												0.058018101647714086		0.022611644997173545	0.010657572205051688												
Ar							0.046409096182851835		0.04582426394776034	0.7326007326007326	0.19212295869356388	0.011603620329542819			0.07460300543536183	0.03271180896303566	0.013137151865475564										
Cm													0.011753643629525152	0.011305822498586773		0.010903936321011885											
He							0.2784545770971111		0.03436819796082025			0.023207240659085637	0.023507287259050304			0.05451968160505943											
Kr										0.618921308576481	0.012007684918347743				0.05328786102525845												
Ne					0.023914863087408825		0.023204548091425917		0.04582426394776034	0.06315523556902868						0.04361574528404754											
No		0.012062726176115802																									
Np										0.012631047113805733				0.11305822498586772				0.023094688221709007									
Po										0.012631047113805733																	
Pu			0.057182067703568165	0.01112470797641562	0.011957431543704412		0.06961364427427777	0.10739696603570949	0.02291213197388017			0.011603620329542819		0.022611644997173545		0.03271180896303566		0.023094688221709007							0.009707795359673818		
Tc										0.025262094227611467			0.011753643629525152		0.1065757220505169						0.01909307875894988		0.00941265060240964				
Xe		0.03618817852834741				0.026479544551833708			0.04582426394776034	0.49261083743842365	0.012007684918347743				0.05328786102525845											0.22878535773710484	
